Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"63567","2","2019-11-21 20:41:35","0","","","",""
"63568","1","2019-11-22 00:52:00","0","11","<clustering>","1","1"
"63569","2","2019-11-22 01:14:54","4","","","",""
"63570","2","2019-11-22 01:51:03","1","","","",""
"63571","1","2019-11-22 03:00:42","0","33","<keras><tensorflow>","1",""
"63572","2","2019-11-22 03:28:24","2","","","",""
"63573","1","2019-11-22 04:29:10","1","30","<machine-learning><unbalanced-classes><smote>","1",""
"63574","2","2019-11-22 04:42:48","0","","","",""
"63575","1","2019-11-22 05:10:48","1","83","<neural-network><cnn><reinforcement-learning>","1","1"
"63576","1","2019-11-22 05:12:52","0","10","<lda><gensim>","0",""
"63577","1","2019-11-22 05:34:08","0","16","<deep-learning><cnn><image-classification>","0","1"
"63578","2","2019-11-22 06:01:00","1","","","",""
"63579","2","2019-11-22 06:41:25","1","","","",""
"63580","1","2019-11-22 06:41:50","0","19","<machine-learning><feature-selection><preprocessing><data-science-model><model-selection>","1",""
"63581","2","2019-11-22 06:52:25","0","","","",""
"63582","2","2019-11-22 07:03:32","0","","","",""
"63583","1","2019-11-22 07:03:41","1","13","<data-cleaning><feature-engineering><preprocessing><outlier>","0",""
"63584","2","2019-11-22 07:35:27","0","","","",""
"63585","2","2019-11-22 08:09:53","0","","","",""
"63586","1","2019-11-22 08:39:49","1","25","<activation-function><gaussian><neural>","1",""
"63587","1","2019-11-22 08:58:10","0","19","<machine-learning><reinforcement-learning><q-learning>","0","1"
"63588","1","2019-11-22 09:34:47","2","36","<python><feature-scaling>","1","1"
"63590","1","2019-11-22 10:13:21","0","20","<nlp><tfidf>","2",""
"63591","1","2019-11-22 10:26:00","0","28","<python><classification><scikit-learn><text-mining><naive-bayes-classifier>","1",""
"63592","1","2019-11-22 10:41:39","0","31","<r><data-cleaning><linear-regression><missing-data>","0",""
"63594","2","2019-11-22 11:12:50","0","","","",""
"63596","1","2019-11-22 11:36:33","1","14","<classification><noise>","0",""
"63597","2","2019-11-22 12:01:14","1","","","",""
"63598","2","2019-11-22 12:21:12","0","","","",""
"63599","1","2019-11-22 12:23:15","1","8","<deep-learning><labels><image-segmentation>","1",""
"63600","1","2019-11-22 12:39:27","4","35","<machine-learning><deep-learning><nlp>","1",""
"63601","2","2019-11-22 12:40:24","1","","","",""
"63602","2","2019-11-22 13:03:09","0","","","",""
"63604","2","2019-11-22 13:25:50","0","","","",""
"63605","2","2019-11-22 13:57:00","0","","","",""
"63609","1","2019-11-22 14:45:57","0","67","<python><tensorflow><gpu>","0",""
"63610","1","2019-11-22 14:49:04","1","24","<tableau><heatmap>","1",""
"63611","2","2019-11-22 14:58:42","0","","","",""
"63612","2","2019-11-22 15:02:37","1","","","",""
"63613","1","2019-11-22 15:28:45","0","16","<time-series><predictive-modeling><forecasting>","0",""
"63614","2","2019-11-22 15:34:47","1","","","",""
"63615","1","2019-11-22 15:36:23","0","30","<machine-learning><python><neural-network><data-science-model><ai>","1",""
"63616","1","2019-11-22 15:54:01","0","14","<machine-learning><neural-network>","0",""
"63617","1","2019-11-22 16:04:32","0","13","<sql><web-scrapping><python-3.x>","0",""
"63618","2","2019-11-22 16:24:46","0","","","",""
"63619","1","2019-11-22 16:46:48","0","21","<python><classification><keras><convolution>","0",""
"63620","1","2019-11-22 17:08:29","0","8","<python><keras><reinforcement-learning>","0",""
"63621","2","2019-11-22 18:37:11","0","","","",""
"63622","2","2019-11-22 19:14:15","0","","","",""
"63623","1","2019-11-22 19:46:06","1","27","<machine-learning><logistic-regression><genetic-algorithms>","2",""
"63624","1","2019-11-22 20:05:58","1","27","<machine-learning><data-science-model>","0","0"
"63625","1","2019-11-22 21:42:04","0","16","<time-series><multiclass-classification>","0",""
"63626","2","2019-11-22 22:31:58","2","","","",""
"63627","2","2019-11-22 23:08:57","0","","","",""
"63628","1","2019-11-22 23:37:59","2","9","<machine-learning><anomaly-detection>","1",""
"63629","2","2019-11-23 04:14:48","0","","","",""
"63631","2","2019-11-23 08:04:38","0","","","",""
"63632","2","2019-11-23 08:37:07","0","","","",""
"63633","5","2019-11-23 09:09:12","0","","","",""
"63634","4","2019-11-23 09:09:12","0","","","",""
"63635","2","2019-11-23 09:36:47","0","","","",""
"63636","2","2019-11-23 10:04:06","1","","","",""
"63637","1","2019-11-23 10:40:09","2","22","<classification><text-mining><naive-bayes-classifier><classifier>","1",""
"63638","1","2019-11-23 11:52:58","0","25","<orange>","0",""
"63639","1","2019-11-23 12:39:49","1","244","<python>","3",""
"63641","2","2019-11-23 13:49:13","0","","","",""
"63642","2","2019-11-23 14:16:01","0","","","",""
"63643","2","2019-11-23 14:32:47","0","","","",""
"63644","1","2019-11-23 15:11:14","0","33","<scikit-learn><feature-selection><sequential-pattern-mining>","1",""
"63645","2","2019-11-23 15:21:46","0","","","",""
"63647","1","2019-11-23 16:51:22","0","32","<machine-learning>","2",""
"63648","1","2019-11-23 17:00:42","1","24","<machine-learning><r><prediction><unsupervised-learning><rstudio>","0",""
"63649","2","2019-11-23 17:41:57","0","","","",""
"63650","1","2019-11-23 18:36:14","2","18","<python><statistics><numpy><scipy>","0",""
"63651","1","2019-11-23 19:25:54","0","16","<machine-learning><optimization>","1",""
"63652","1","2019-11-23 20:55:06","0","146","<python><pandas><dataframe>","2",""
"63653","2","2019-11-23 21:57:04","3","","","",""
"63654","2","2019-11-23 22:39:05","1","","","",""
"63655","2","2019-11-23 22:43:11","1","","","",""
"63656","1","2019-11-23 23:58:37","1","32","<pytorch><gan>","0",""
"63657","1","2019-11-24 00:39:44","1","14","<unbalanced-classes><weighted-data>","1",""
"63658","1","2019-11-24 00:47:29","0","50","<categorical-data><encoding>","2",""
"63660","2","2019-11-24 01:18:56","2","","","",""
"63661","2","2019-11-24 01:48:23","0","","","",""
"63662","2","2019-11-24 02:40:29","0","","","",""
"63666","2","2019-11-24 04:37:36","0","","","",""
"63667","1","2019-11-24 05:11:41","0","412","<python><recommender-system><ndcg>","0",""
"63672","1","2019-11-24 07:25:19","0","78","<classification><data-mining><weka>","1",""
"63674","2","2019-11-24 09:30:09","0","","","",""
"63675","2","2019-11-24 09:30:59","-1","","","",""
"63676","1","2019-11-24 09:34:10","0","10","<machine-learning><dataset><image-recognition>","1",""
"63677","1","2019-11-24 09:53:52","0","7","<time-series><recommender-system>","0",""
"63678","1","2019-11-24 09:57:55","2","52","<clustering><feature-engineering>","3",""
"63679","2","2019-11-24 10:34:52","0","","","",""
"63680","1","2019-11-24 10:38:21","0","56","<machine-learning><encoding><one-shot-learning>","2",""
"63681","2","2019-11-24 11:15:26","0","","","",""
"63682","1","2019-11-24 11:16:43","0","30","<pandas><numpy>","0",""
"63683","1","2019-11-24 12:09:22","0","15","<deep-learning><tensorflow><cosine-distance>","1",""
"63684","1","2019-11-24 12:44:31","1","21","<matlab><genetic-algorithms><convergence><genetic-programming>","1",""
"63686","2","2019-11-24 15:12:41","1","","","",""
"63687","1","2019-11-24 15:38:18","-1","29","<python><pandas><association-rules>","1","0"
"63689","2","2019-11-24 17:37:33","2","","","",""
"63690","2","2019-11-24 17:45:29","1","","","",""
"63691","1","2019-11-24 18:40:26","0","8","<r><plotting><confusion-matrix>","0",""
"63692","1","2019-11-24 18:58:42","1","44","<multiclass-classification><multilabel-classification><accuracy>","2",""
"63693","2","2019-11-24 20:10:20","0","","","",""
"63694","2","2019-11-24 20:21:52","2","","","",""
"63695","1","2019-11-24 20:27:31","1","142","<clustering><outlier>","2",""
"63696","2","2019-11-24 20:38:14","0","","","",""
"63697","1","2019-11-24 20:39:54","1","74","<clustering><k-means>","1",""
"63698","2","2019-11-24 21:23:23","4","","","",""
"63699","1","2019-11-24 22:06:38","1","265","<python><classification><cnn><svm>","4","1"
"63700","2","2019-11-24 22:42:02","3","","","",""
"63701","1","2019-11-25 00:00:28","1","24","<machine-learning><classification><scikit-learn><cross-validation><matlab>","0",""
"63702","2","2019-11-25 00:18:54","2","","","",""
"63703","2","2019-11-25 00:25:49","1","","","",""
"63704","2","2019-11-25 00:37:22","0","","","",""
"63705","1","2019-11-25 00:42:20","0","47","<machine-learning><deep-learning><reinforcement-learning><actor-critic>","0",""
"63706","2","2019-11-25 01:12:07","1","","","",""
"63707","2","2019-11-25 01:26:16","3","","","",""
"63709","1","2019-11-25 04:52:11","0","50","<keras><lstm><python-3.x>","0",""
"63712","2","2019-11-25 06:19:14","1","","","",""
"63713","2","2019-11-25 06:23:30","0","","","",""
"63715","1","2019-11-25 07:12:54","0","30","<classification><data-mining><weka>","0",""
"63716","2","2019-11-25 07:46:06","0","","","",""
"63717","1","2019-11-25 07:53:39","0","93","<cross-validation><feature-scaling>","2",""
"63718","1","2019-11-25 08:18:49","-1","23","<bigdata><twitter>","1",""
"63719","2","2019-11-25 09:02:09","3","","","",""
"63721","1","2019-11-25 09:26:47","-1","69","<machine-learning><dataset><supervised-learning><finance>","2",""
"63722","1","2019-11-25 09:27:34","0","40","<machine-learning><deep-learning><cnn>","2",""
"63723","2","2019-11-25 09:28:00","0","","","",""
"63724","2","2019-11-25 10:03:59","2","","","",""
"63725","2","2019-11-25 10:11:47","2","","","",""
"63726","2","2019-11-25 10:21:28","0","","","",""
"63728","2","2019-11-25 11:07:30","1","","","",""
"63729","2","2019-11-25 11:14:53","0","","","",""
"63730","2","2019-11-25 11:18:04","3","","","",""
"63731","1","2019-11-25 11:29:15","0","22","<classification><nlp><transfer-learning><language-model>","1",""
"63732","2","2019-11-25 11:32:30","0","","","",""
"63733","1","2019-11-25 12:19:12","0","88","<machine-learning><unbalanced-classes><descriptive-statistics>","4",""
"63734","2","2019-11-25 12:25:29","0","","","",""
"63735","1","2019-11-25 12:31:03","0","10","<reinforcement-learning><dqn><ai><actor-critic><keras-rl>","0",""
"63736","2","2019-11-25 12:35:27","1","","","",""
"63738","1","2019-11-25 13:01:54","0","188","<tensorflow><pytorch><reference-request>","1",""
"63739","2","2019-11-25 13:44:03","0","","","",""
"63740","2","2019-11-25 13:51:46","0","","","",""
"63741","2","2019-11-25 14:01:58","0","","","",""
"63742","2","2019-11-25 14:07:55","0","","","",""
"63743","1","2019-11-25 14:32:21","0","37","<dataset><rnn><normalization><feature-scaling>","1",""
"63744","2","2019-11-25 14:42:45","2","","","",""
"63745","2","2019-11-25 15:12:36","1","","","",""
"63746","1","2019-11-25 15:13:00","2","185","<machine-learning><deep-learning><nlp><word-embeddings><bert>","1","1"
"63747","1","2019-11-25 15:18:35","0","17","<machine-learning><neural-network><deep-learning>","0",""
"63748","1","2019-11-25 15:34:09","2","41","<clustering><unsupervised-learning>","1",""
"63749","1","2019-11-25 15:36:36","9","189","<machine-learning><feature-engineering><categorical-data><encoding>","1","2"
"63750","2","2019-11-25 16:06:39","4","","","",""
"63751","2","2019-11-25 16:44:24","1","","","",""
"63752","2","2019-11-25 16:48:00","0","","","",""
"63754","2","2019-11-25 18:04:03","1","","","",""
"63756","2","2019-11-25 19:19:02","2","","","",""
"63757","1","2019-11-25 21:40:59","0","6","<machine-learning><dataset>","0",""
"63758","1","2019-11-25 22:07:16","0","223","<tensorflow>","1",""
"63760","2","2019-11-25 23:41:26","2","","","",""
"63761","1","2019-11-25 23:50:31","2","37","<text><ranking><tfidf>","1","1"
"63762","1","2019-11-26 00:42:54","4","103","<machine-learning><python><xgboost><data-science-model><ensemble-modeling>","2",""
"63763","1","2019-11-26 01:11:54","1","17","<neural-network><nlp><natural-language-process>","0",""
"63765","1","2019-11-26 02:19:14","0","159","<machine-learning><python><pytorch>","1",""
"63766","1","2019-11-26 04:29:11","0","12","<machine-learning><deep-learning><text-mining><gan><text-generation>","0",""
"63769","1","2019-11-26 06:34:57","2","31","<machine-learning><neural-network><linear-algebra>","1",""
"63771","2","2019-11-26 07:22:42","2","","","",""
"63773","2","2019-11-26 07:49:55","0","","","",""
"63774","2","2019-11-26 07:57:53","0","","","",""
"63775","2","2019-11-26 08:11:49","0","","","",""
"63776","1","2019-11-26 08:23:06","0","12","<python><etl>","0",""
"63777","1","2019-11-26 08:23:49","0","9","<keras><tensorflow><nlp><attention-mechanism><nlg>","0",""
"63778","1","2019-11-26 08:38:33","0","105","<machine-learning><python><logistic-regression><python-3.x>","0",""
"63779","2","2019-11-26 08:41:17","0","","","",""
"63780","1","2019-11-26 09:48:10","0","7","<neural-network><keras>","0",""
"63781","1","2019-11-26 09:57:12","1","25","<keras><lstm><rnn><sequence-to-sequence>","0",""
"63782","1","2019-11-26 10:06:48","0","6","<deep-learning><cnn><convnet><computer-vision><convolution>","0",""
"63783","5","2019-11-26 10:09:04","0","","","",""
"63784","4","2019-11-26 10:09:04","0","","","",""
"63785","1","2019-11-26 10:21:56","1","61","<machine-learning><data><preprocessing><data-science-model><dummy-variables>","3",""
"63786","1","2019-11-26 10:26:13","1","21","<reinforcement-learning><ai><actor-critic><keras-rl><discounted-reward>","1",""
"63787","1","2019-11-26 10:30:11","2","50","<word-embeddings><databases><bert><sematic-similarity>","1",""
"63788","1","2019-11-26 10:41:41","1","70","<python><time-series><regression>","1",""
"63789","2","2019-11-26 11:25:00","1","","","",""
"63790","1","2019-11-26 11:51:39","1","28","<nlp><named-entity-recognition>","1",""
"63792","2","2019-11-26 12:52:10","1","","","",""
"63795","2","2019-11-26 13:07:40","1","","","",""
"63797","1","2019-11-26 13:31:12","0","20","<machine-learning><neural-network><gradient-descent><matlab>","0",""
"63798","1","2019-11-26 13:41:16","0","20","<optimization>","0",""
"63799","2","2019-11-26 14:24:06","1","","","",""
"63801","2","2019-11-26 14:32:41","1","","","",""
"63802","1","2019-11-26 14:39:08","0","13","<deep-learning><keras><reinforcement-learning>","0",""
"63803","2","2019-11-26 14:55:53","1","","","",""
"63804","2","2019-11-26 15:09:35","3","","","",""
"63805","1","2019-11-26 15:10:03","0","15","<deep-learning><classification><optimization><loss-function><probability>","0",""
"63806","1","2019-11-26 15:20:27","0","30","<statistics><feature-selection><distribution>","1",""
"63807","1","2019-11-26 15:34:34","0","8","<machine-learning><deep-learning><rnn>","0",""
"63808","2","2019-11-26 15:54:13","0","","","",""
"63810","1","2019-11-26 17:02:29","0","12","<machine-learning><deep-learning><classification><keras><deep-network>","0","1"
"63811","2","2019-11-26 17:30:33","0","","","",""
"63812","2","2019-11-26 18:38:25","1","","","",""
"63813","1","2019-11-26 19:07:31","1","192","<nlp><dataset><text-mining><topic-model>","1",""
"63814","1","2019-11-26 19:13:23","0","8","<neural-network><deep-learning><keras><regularization>","0",""
"63816","2","2019-11-26 20:19:17","1","","","",""
"63817","1","2019-11-26 20:51:49","0","86","<classification><r><random-forest><overfitting>","1",""
"63818","2","2019-11-26 20:53:40","1","","","",""
"63819","1","2019-11-26 21:19:02","1","17","<neural-network><deep-learning><image-classification><colab>","1",""
"63820","1","2019-11-26 21:37:02","0","19","<nlp><text><transformer>","0",""
"63822","1","2019-11-26 23:23:07","2","23","<deep-learning><cnn><lstm><rnn><sequence>","1",""
"63824","2","2019-11-27 02:06:37","0","","","",""
"63825","2","2019-11-27 02:31:40","0","","","",""
"63826","1","2019-11-27 03:57:32","0","469","<apache-spark><pyspark>","1",""
"63827","1","2019-11-27 04:39:14","1","27","<reinforcement-learning><dqn><ai><actor-critic><monte-carlo>","1",""
"63828","1","2019-11-27 05:05:04","1","102","<classification><regression><predictive-modeling><model-selection><features>","2",""
"63829","2","2019-11-27 05:42:34","2","","","",""
"63831","1","2019-11-27 07:01:44","5","96","<decision-trees><xgboost><boosting><lightgbm><pruning>","1","1"
"63832","2","2019-11-27 07:06:45","3","","","",""
"63834","2","2019-11-27 07:26:55","2","","","",""
"63835","2","2019-11-27 07:34:04","1","","","",""
"63836","1","2019-11-27 08:08:34","0","31","<deep-learning><loss-function><object-detection><overfitting>","0",""
"63837","1","2019-11-27 08:33:58","0","51","<neural-network><keras><time-series>","0",""
"63838","2","2019-11-27 08:35:19","1","","","",""
"63839","1","2019-11-27 09:42:22","1","47","<nlp><named-entity-recognition>","1",""
"63842","1","2019-11-27 11:07:59","3","28","<predictive-modeling><multiclass-classification><class-imbalance><performance><sampling>","2",""
"63843","1","2019-11-27 11:13:52","0","11","<lstm><data-science-model>","0",""
"63845","1","2019-11-27 11:22:08","0","25","<tensorflow>","0",""
"63846","2","2019-11-27 11:28:28","2","","","",""
"63848","1","2019-11-27 11:59:15","0","20","<deep-learning><keras><lstm><deep-network>","1",""
"63850","2","2019-11-27 12:26:02","0","","","",""
"63851","2","2019-11-27 12:37:36","0","","","",""
"63852","2","2019-11-27 12:38:18","0","","","",""
"63854","2","2019-11-27 12:43:32","1","","","",""
"63855","1","2019-11-27 12:54:54","1","85","<machine-learning><dataset><kaggle><google>","0",""
"63856","2","2019-11-27 13:09:59","2","","","",""
"63857","1","2019-11-27 13:11:23","1","76","<feature-engineering><preprocessing><categorical-data><correlation>","3","1"
"63858","2","2019-11-27 13:16:23","0","","","",""
"63859","1","2019-11-27 13:30:32","0","19","<lstm><reinforcement-learning>","0",""
"63860","1","2019-11-27 13:40:55","0","46","<machine-learning><neural-network><deep-learning><classification><image-classification>","1",""
"63861","2","2019-11-27 14:25:07","0","","","",""
"63863","1","2019-11-27 14:49:14","1","21","<machine-learning><deep-learning><statistics><data-science-model><anova>","0",""
"63864","2","2019-11-27 15:08:24","2","","","",""
"63865","2","2019-11-27 15:24:59","1","","","",""
"63866","1","2019-11-27 15:33:36","0","36","<neural-network><keras><lstm>","0",""
"63867","1","2019-11-27 15:36:57","0","119","<xgboost><python-3.x>","1",""
"63868","1","2019-11-27 15:46:19","0","14","<deep-learning><dataset><image-classification><training><multilabel-classification>","0",""
"63869","2","2019-11-27 16:36:39","1","","","",""
"63870","2","2019-11-27 16:52:26","2","","","",""
"63871","2","2019-11-27 16:53:16","0","","","",""
"63872","1","2019-11-27 17:17:53","1","46","<machine-learning><classification><xgboost>","1",""
"63874","1","2019-11-27 17:42:07","1","16","<python><graphs><networkx>","1",""
"63875","1","2019-11-27 17:48:16","0","48","<machine-learning><classification><multilabel-classification><accuracy>","2",""
"63876","1","2019-11-27 17:54:19","0","15","<tensorflow><rnn>","0",""
"63877","1","2019-11-27 17:58:07","1","10","<machine-learning><neural-network><nlp><lda>","0",""
"63878","1","2019-11-27 18:12:52","0","16","<python><deep-learning><autoencoder><gan>","0",""
"63879","1","2019-11-27 18:15:56","2","31","<gradient-descent>","0",""
"63880","1","2019-11-27 18:57:12","0","26","<nlp><reinforcement-learning>","1",""
"63881","2","2019-11-27 19:02:45","0","","","",""
"63882","1","2019-11-27 19:06:27","1","9","<nlp><reinforcement-learning><chatbot>","0",""
"63883","2","2019-11-27 19:42:30","0","","","",""
"63884","1","2019-11-27 19:59:43","1","31","<time-series><data><cross-validation><hyperparameter-tuning><time>","0",""
"63885","1","2019-11-27 20:05:25","1","18","<machine-learning><keras>","1",""
"63886","2","2019-11-27 20:33:07","2","","","",""
"63887","2","2019-11-27 20:45:33","1","","","",""
"63888","2","2019-11-27 20:55:34","2","","","",""
"63889","2","2019-11-27 21:01:13","1","","","",""
"63890","2","2019-11-27 22:08:38","0","","","",""
"63891","2","2019-11-27 22:46:26","2","","","",""
"63892","1","2019-11-27 22:55:28","1","8","<image-classification><image-recognition><object-detection><object-recognition>","0",""
"63894","2","2019-11-28 01:11:07","0","","","",""
"63895","1","2019-11-28 02:46:03","1","36","<classification><keras><tensorflow><training><gan>","1",""
"63896","2","2019-11-28 05:59:02","1","","","",""
"63898","1","2019-11-28 06:19:00","0","15","<image-classification><image-recognition><image-preprocessing>","1",""
"63899","2","2019-11-28 06:20:42","0","","","",""
"63900","1","2019-11-28 06:35:49","1","66","<machine-learning><regularization><mathematics>","1",""
"63901","1","2019-11-28 06:40:40","1","169","<cross-validation>","1",""
"63902","2","2019-11-28 06:42:48","1","","","",""
"63903","1","2019-11-28 06:55:37","0","16","<machine-learning><neural-network>","1",""
"63904","2","2019-11-28 07:39:58","0","","","",""
"63905","1","2019-11-28 07:41:38","0","210","<python><keras><tensorflow><batch-normalization>","1",""
"63907","1","2019-11-28 08:06:46","0","41","<clustering><multiclass-classification>","1",""
"63909","1","2019-11-28 08:16:44","1","16","<machine-learning><bigdata>","1",""
"63910","2","2019-11-28 08:17:17","0","","","",""
"63911","2","2019-11-28 08:19:25","1","","","",""
"63912","1","2019-11-28 08:33:24","0","30","<r><regression><decision-trees>","1",""
"63913","2","2019-11-28 08:40:03","0","","","",""
"63914","1","2019-11-28 08:45:43","0","35","<keras><tensorflow><lstm><gpu><deep-network>","0",""
"63915","2","2019-11-28 08:50:29","1","","","",""
"63916","1","2019-11-28 09:00:51","0","32","<regression><plotting><non-parametric>","0",""
"63917","1","2019-11-28 09:33:37","1","21","<machine-learning><loss-function><mse>","1",""
"63918","1","2019-11-28 09:56:07","0","34","<python><deep-learning><lstm><preprocessing><loss-function>","0",""
"63919","1","2019-11-28 09:58:38","0","351","<python><evaluation><metric>","1",""
"63920","1","2019-11-28 10:25:01","0","105","<machine-learning><python><scikit-learn>","1",""
"63922","1","2019-11-28 10:39:09","0","17","<python><deep-learning>","0",""
"63923","2","2019-11-28 10:45:07","0","","","",""
"63924","1","2019-11-28 11:01:46","0","31","<classification><training><features>","2",""
"63925","1","2019-11-28 11:33:16","0","23","<python><time-series><arima>","1","0"
"63926","2","2019-11-28 11:37:50","1","","","",""
"63927","2","2019-11-28 11:40:47","0","","","",""
"63928","1","2019-11-28 11:45:03","0","21","<nlp>","1",""
"63929","2","2019-11-28 11:59:49","0","","","",""
"63930","2","2019-11-28 12:14:16","-1","","","",""
"63931","1","2019-11-28 12:52:28","1","18","<keras>","0","1"
"63933","1","2019-11-28 13:10:22","0","41","<python><keras><lstm><loss-function><recurrent-neural-net>","2",""
"63934","1","2019-11-28 14:03:55","1","9","<optimization>","0",""
"63935","2","2019-11-28 14:27:27","1","","","",""
"63936","2","2019-11-28 14:31:34","1","","","",""
"63937","2","2019-11-28 14:33:15","0","","","",""
"63938","1","2019-11-28 14:56:55","1","94","<machine-learning><classification><image-classification><image-preprocessing>","4",""
"63940","2","2019-11-28 15:40:37","0","","","",""
"63941","1","2019-11-28 16:37:53","0","29","<classification><dataset><class-imbalance>","1",""
"63942","2","2019-11-28 17:06:06","0","","","",""
"63943","2","2019-11-28 17:24:45","0","","","",""
"63944","1","2019-11-28 17:26:24","0","10","<fuzzy-logic>","0",""
"63945","2","2019-11-28 17:35:49","0","","","",""
"63946","2","2019-11-28 17:45:38","0","","","",""
"63947","1","2019-11-28 17:49:22","2","23","<machine-learning><classification><transfer-learning>","4",""
"63948","2","2019-11-28 18:44:14","0","","","",""
"63949","1","2019-11-28 19:02:53","1","18","<neural-network>","0","1"
"63950","2","2019-11-28 20:04:39","0","","","",""
"63951","1","2019-11-28 20:27:40","2","81","<neural-network><deep-learning><convnet><transfer-learning>","1",""
"63953","1","2019-11-28 21:19:34","1","48","<neural-network><keras>","2",""
"63956","2","2019-11-28 23:44:00","2","","","",""
"63957","1","2019-11-28 23:57:56","1","12","<neural-network><cnn><statistics><preprocessing><normalization>","0",""
"63958","2","2019-11-29 00:04:53","1","","","",""
"63959","1","2019-11-29 00:34:20","3","72","<deep-learning><classification><nlp><lstm><rnn>","2",""
"63960","1","2019-11-29 01:02:25","0","8","<machine-learning><neural-network><deep-learning><training><finetuning>","0",""
"63961","1","2019-11-29 01:59:22","1","46","<machine-learning><deep-learning><tensorflow><computer-vision>","1","1"
"63962","1","2019-11-29 02:51:24","1","15","<machine-learning><python><reinforcement-learning><q-learning>","0",""
"63963","1","2019-11-29 03:19:02","1","33","<machine-learning><time-series><class-imbalance>","0",""
"63964","1","2019-11-29 04:12:57","1","23","<sentiment-analysis>","1",""
"63966","1","2019-11-29 05:18:02","0","49","<python><keras><tensorflow><nlp><word2vec>","0",""
"63967","2","2019-11-29 05:40:04","0","","","",""
"63968","2","2019-11-29 05:49:34","0","","","",""
"63971","1","2019-11-29 06:34:24","1","17","<keras><cnn><convnet><encoding><semi-supervised-learning>","1",""
"63974","1","2019-11-29 07:24:18","-1","129","<pytorch><pytorch-geometric>","1",""
"63975","2","2019-11-29 07:55:09","0","","","",""
"63976","1","2019-11-29 08:20:04","1","19","<machine-learning><neural-network><regression><autoencoder><vae>","0","1"
"63977","1","2019-11-29 09:20:48","1","38","<machine-learning><machine-learning-model><generative-models>","1",""
"63978","1","2019-11-29 09:42:50","1","22","<machine-learning><neural-network>","0",""
"63980","2","2019-11-29 09:50:01","0","","","",""
"63981","2","2019-11-29 10:23:26","0","","","",""
"63982","2","2019-11-29 10:23:55","2","","","",""
"63983","1","2019-11-29 10:28:43","1","13","<reinforcement-learning><ai><actor-critic>","0",""
"63984","2","2019-11-29 11:14:30","0","","","",""
"63985","2","2019-11-29 11:14:59","2","","","",""
"63986","2","2019-11-29 11:23:19","0","","","",""
"63987","2","2019-11-29 11:29:05","0","","","",""
"63988","1","2019-11-29 12:00:56","2","49","<r><clustering><decision-trees><k-means><evaluation>","1",""
"63989","2","2019-11-29 12:11:34","1","","","",""
"63990","2","2019-11-29 12:39:25","1","","","",""
"63991","1","2019-11-29 12:57:57","0","55","<feature-selection><feature-engineering><data-science-model>","2",""
"63992","2","2019-11-29 13:30:10","0","","","",""
"63993","1","2019-11-29 13:32:19","1","130","<machine-learning><python><deep-learning><image-classification><opencv>","0",""
"63995","1","2019-11-29 13:44:52","0","44","<machine-learning><pca><dimensionality-reduction><representation>","1",""
"63997","1","2019-11-29 14:24:55","0","34","<machine-learning><deep-learning><transformer>","1",""
"63999","2","2019-11-29 15:12:27","0","","","",""
"64000","2","2019-11-29 15:20:46","1","","","",""
"64001","1","2019-11-29 16:00:51","2","32","<machine-learning><nlp><gensim>","1",""
"64002","1","2019-11-29 16:03:46","1","333","<keras><tensorflow>","1","1"
"64003","2","2019-11-29 16:17:04","2","","","",""
"64004","1","2019-11-29 17:42:45","0","140","<reinforcement-learning>","0","1"
"64005","2","2019-11-29 17:45:42","2","","","",""
"64006","1","2019-11-29 17:50:49","2","65","<machine-learning><linear-regression><machine-learning-model><gradient-descent><feature-scaling>","2","2"
"64007","1","2019-11-29 18:41:04","1","62","<keras><tensorflow><backpropagation><evolutionary-algorithms>","0",""
"64008","1","2019-11-29 19:08:56","0","26","<deep-learning><image-classification>","0",""
"64009","1","2019-11-29 19:12:07","1","21","<data-mining><preprocessing><overfitting>","1",""
"64011","2","2019-11-29 21:40:27","1","","","",""
"64013","2","2019-11-29 21:44:08","3","","","",""
"64014","2","2019-11-29 23:15:53","1","","","",""
"64015","2","2019-11-30 01:02:38","1","","","",""
"64016","2","2019-11-30 02:56:30","0","","","",""
"64017","1","2019-11-30 06:40:43","1","11","<deep-learning><attention-mechanism>","0",""
"64018","1","2019-11-30 10:13:33","0","9","<machine-learning><recommender-system>","0",""
"64019","1","2019-11-30 10:14:36","1","20","<python><dataset><sampling><bayesian-networks>","0",""
"64020","1","2019-11-30 11:57:32","1","22","<linear-regression><gradient-descent><numpy><seaborn><python-3.x>","1",""
"64021","2","2019-11-30 12:18:24","0","","","",""
"64022","1","2019-11-30 12:31:00","6","1236","<neural-network><cnn><image-classification><perceptron>","3","7"
"64023","1","2019-11-30 12:54:39","0","13","<reinforcement-learning><exploitation>","0",""
"64024","2","2019-11-30 12:59:44","0","","","",""
"64025","2","2019-11-30 13:06:37","1","","","",""
"64026","2","2019-11-30 13:20:56","1","","","",""
"64027","1","2019-11-30 14:37:04","1","21","<python><logistic-regression>","0",""
"64028","2","2019-11-30 14:38:32","-1","","","",""
"64029","1","2019-11-30 15:53:24","5","35","<machine-learning><nlp><nltk><spacy>","1",""
"64030","1","2019-11-30 16:02:45","1","18","<deep-learning><siamese-networks>","0",""
"64031","2","2019-11-30 16:03:06","0","","","",""
